"","visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","gender"
"24673","2021/4/25","tools",48.09429703,0,0,0,"others"
"24674","2021/4/25","tools",50.91255023,1,0,0,"male"
"24675","2021/4/25","tools",49.04023522,1,0,0,"others"
"24676","2021/4/25","tools",50.3742536,0,0,0,"others"
"24677","2021/4/25","tools",49.87777705,0,0,0,"male"
"24678","2021/4/25","tools",51.25877947,0,0,0,"male"
"24679","2021/4/25","tools",50.81761804,0,0,0,"others"
"24680","2021/4/25","tools",51.4494239,0,0,0,"neutral"
"24681","2021/4/25","tools",49.46584443,1,0,0,"male"
"24682","2021/4/25","tools",50.96701796,0,0,0,"female"
"24683","2021/4/25","tools",47.93659993,0,0,0,"neutral"
"24684","2021/4/25","tools",49.12265977,0,0,0,"male"
"24685","2021/4/25","tools",51.32995041,1,0,0,"female"
"24686","2021/4/25","tools",49.89591788,0,0,0,"others"
"24687","2021/4/25","tools",50.91443023,1,0,0,"others"
"24688","2021/4/25","tools",53.122052,1,0,0,"others"
"24689","2021/4/25","tools",50.74550924,1,0,0,"others"
"24690","2021/4/25","tools",48.56261108,1,0,0,"neutral"
"24691","2021/4/25","tools",51.23793762,0,0,0,"neutral"
"24692","2021/4/25","tools",51.52714464,1,0,0,"male"
"24693","2021/4/25","tools",50.81682024,0,1,0,"female"
"24694","2021/4/25","tools",50.14785858,1,0,0,"neutral"
"24695","2021/4/25","tools",48.31470452,1,0,0,"others"
"24696","2021/4/25","tools",49.52184391,0,0,0,"female"
"24697","2021/4/25","tools",49.41851071,1,0,0,"male"
"24698","2021/4/25","tools",51.77370205,1,0,0,"neutral"
"24699","2021/4/25","tools",49.69279097,1,0,0,"male"
"24700","2021/4/25","tools",49.37143958,1,0,0,"others"
"24701","2021/4/25","tools",51.42313958,1,0,0,"others"
"24702","2021/4/25","tools",47.97974243,0,0,0,"female"
"24703","2021/4/25","tools",49.06373459,0,0,0,"female"
"24704","2021/4/25","tools",52.11751359,1,0,0,"female"
"24705","2021/4/25","tools",48.83202054,1,0,0,"male"
"24706","2021/4/25","tools",49.76118651,1,0,0,"female"
"24707","2021/4/25","tools",50.25201331,1,0,0,"others"
"24708","2021/4/25","tools",49.4114064,0,0,0,"male"
"24709","2021/4/25","tools",50.10997929,0,0,0,"neutral"
"24710","2021/4/25","tools",50.32029756,0,0,0,"neutral"
"24711","2021/4/25","tools",49.57098054,1,0,0,"others"
"24712","2021/4/25","tools",49.8876196,1,0,0,"male"
"24713","2021/4/25","tools",49.92872112,1,0,0,"neutral"
"24714","2021/4/25","tools",50.26174261,0,1,0,"male"
"24715","2021/4/25","tools",50.32285376,0,0,0,"female"
"24716","2021/4/25","tools",48.71779119,0,0,0,"others"
"24717","2021/4/25","tools",51.56886663,0,0,0,"female"
"24718","2021/4/25","tools",49.48709269,1,0,0,"male"
"24719","2021/4/25","tools",49.67055128,1,0,0,"others"
"24720","2021/4/25","tools",48.00238867,1,0,0,"female"
"24721","2021/4/25","tools",49.29900471,1,0,0,"male"
"24722","2021/4/25","tools",49.7667998,1,1,0,"female"
"24723","2021/4/25","tools",48.51859455,0,0,0,"others"
"24724","2021/4/25","tools",50.8613307,1,0,0,"male"
"24725","2021/4/25","tools",49.32924097,0,1,0,"others"
"24726","2021/4/25","tools",50.47392797,0,0,0,"female"
"24727","2021/4/25","tools",51.73179583,1,0,0,"female"
"24728","2021/4/25","tools",50.02348841,1,1,0,"male"
"24729","2021/4/25","tools",49.9236979,0,0,0,"male"
"24730","2021/4/25","tools",50.34267046,0,0,0,"neutral"
"24731","2021/4/25","tools",50.85956169,1,0,0,"neutral"
"24732","2021/4/25","tools",51.29439983,0,0,0,"male"
"24733","2021/4/25","tools",49.97140179,1,0,0,"male"
"24734","2021/4/25","tools",48.73901363,1,0,0,"male"
"24735","2021/4/25","tools",51.06029628,0,0,0,"male"
"24736","2021/4/25","tools",50.71770119,0,0,0,"female"
"24737","2021/4/25","tools",48.8616045,1,0,0,"male"
"24738","2021/4/25","tools",50.71984183,1,0,0,"male"
"24739","2021/4/25","tools",51.56496455,1,0,0,"others"
"24740","2021/4/25","tools",50.54318959,1,0,0,"female"
"24741","2021/4/25","tools",50.39891064,1,0,0,"male"
"24742","2021/4/25","tools",48.54479602,1,0,0,"others"
"24743","2021/4/25","tools",52.31340042,0,0,0,"neutral"
"24744","2021/4/25","tools",49.8817661,0,0,0,"others"
"24745","2021/4/25","tools",51.7200621,0,0,0,"female"
"24746","2021/4/25","tools",51.69392917,1,0,1,"neutral"
"24747","2021/4/25","tools",48.58434285,0,0,0,"neutral"
"24748","2021/4/25","tools",51.72176104,1,0,0,"female"
"24749","2021/4/25","tools",51.17519145,0,0,0,"male"
"24750","2021/4/25","tools",50.32533203,1,0,0,"male"
"24751","2021/4/25","tools",50.21401789,0,0,0,"female"
"24752","2021/4/25","tools",51.36002746,1,0,0,"others"
"24753","2021/4/25","tools",50.3327326,1,1,0,"female"
"24754","2021/4/25","tools",50.26597205,1,0,0,"others"
"24755","2021/4/25","tools",48.97468995,0,0,0,"neutral"
"24756","2021/4/25","tools",48.86211521,1,0,0,"neutral"
"24757","2021/4/25","tools",49.63541223,1,1,0,"male"
"24758","2021/4/25","tools",50.61584185,1,0,0,"neutral"
"24759","2021/4/25","tools",48.94861534,1,0,0,"female"
"24760","2021/4/25","tools",50.94541748,0,0,0,"male"
"24761","2021/4/25","tools",50.1366909,0,1,0,"male"
"24762","2021/4/25","tools",50.21815151,0,0,1,"neutral"
"24763","2021/4/25","tools",49.56740576,0,0,0,"female"
"24764","2021/4/25","tools",50.51749426,0,0,0,"male"
"24765","2021/4/25","tools",51.81480266,0,0,0,"male"
"24766","2021/4/25","tools",51.86256616,1,0,0,"others"
"24767","2021/4/25","tools",52.18288068,0,0,0,"others"
"24768","2021/4/25","tools",49.51863857,1,0,0,"neutral"
"24769","2021/4/25","tools",48.60202496,0,0,0,"male"
"24770","2021/4/25","tools",48.42534268,1,0,0,"male"
"24771","2021/4/25","tools",50.33703939,0,0,0,"others"
"24772","2021/4/25","tools",47.40320166,1,0,0,"female"
"24773","2021/4/25","tools",48.48762717,1,0,1,"male"
"24774","2021/4/25","tools",48.7205396,1,0,0,"neutral"
"24775","2021/4/25","tools",51.44333099,0,0,0,"female"
"24776","2021/4/25","tools",49.88919144,1,0,0,"neutral"
"24777","2021/4/25","tools",49.97859343,1,0,0,"male"
"24778","2021/4/25","tools",49.34207137,1,0,0,"male"
"24779","2021/4/25","tools",50.17425336,0,0,0,"neutral"
"24780","2021/4/25","tools",50.48791672,1,0,0,"male"
"24781","2021/4/25","tools",50.09285837,1,0,0,"female"
"24782","2021/4/25","tools",50.29757416,1,0,0,"neutral"
"24783","2021/4/25","tools",50.6709238,1,0,0,"female"
"24784","2021/4/25","tools",49.72105247,0,0,0,"male"
"24785","2021/4/25","tools",48.64758295,1,0,0,"female"
"24786","2021/4/25","tools",50.68325831,1,0,0,"male"
"24787","2021/4/25","tools",51.47916595,1,0,0,"female"
"24788","2021/4/25","tools",49.20384481,0,0,0,"neutral"
"24789","2021/4/25","tools",49.65825545,1,1,0,"male"
"24790","2021/4/25","tools",50.83985262,1,0,0,"female"
"24791","2021/4/25","tools",52.19504104,1,0,0,"female"
"24792","2021/4/25","tools",50.34031532,0,0,0,"male"
"24793","2021/4/25","tools",49.28483362,0,0,0,"male"
"24794","2021/4/25","tools",50.10293298,0,0,0,"male"
"24795","2021/4/25","tools",50.9725539,0,0,0,"female"
"24796","2021/4/25","tools",51.24694323,1,0,0,"neutral"
"24797","2021/4/25","tools",51.72033222,1,0,0,"male"
"24798","2021/4/25","tools",48.75342324,1,0,0,"female"
"24799","2021/4/25","tools",48.84487762,1,0,0,"male"
"24800","2021/4/25","tools",50.97731928,1,0,0,"male"
"24801","2021/4/25","tools",51.45388207,0,0,0,"female"
"24802","2021/4/25","tools",49.87311541,1,0,0,"neutral"
"24803","2021/4/25","tools",51.52979421,0,0,0,"male"
"24804","2021/4/25","tools",48.76291061,1,0,0,"others"
"24805","2021/4/25","tools",49.74706742,1,0,0,"male"
"24806","2021/4/25","tools",49.31189367,1,0,0,"others"
"24807","2021/4/25","tools",50.64009617,0,0,0,"others"
"24808","2021/4/25","tools",48.90132641,1,0,0,"others"
"24809","2021/4/25","tools",49.82842301,1,0,0,"others"
"24810","2021/4/25","tools",51.27922227,0,0,0,"others"
"24811","2021/4/25","tools",47.5083111,0,0,0,"male"
"24812","2021/4/25","tools",51.82250805,1,0,0,"neutral"
"24813","2021/4/25","tools",50.31590101,1,0,0,"female"
"24814","2021/4/25","tools",49.6637208,1,0,0,"female"
"24815","2021/4/25","tools",48.56735546,0,0,0,"male"
"24816","2021/4/25","tools",49.07808325,0,0,0,"others"
"24817","2021/4/25","tools",47.50378651,0,0,0,"female"
"24818","2021/4/25","tools",50.80440062,0,0,0,"male"
"24819","2021/4/25","tools",51.5022759,0,0,0,"female"
"24820","2021/4/25","tools",49.60848816,0,0,0,"others"
"24821","2021/4/25","tools",49.91359847,0,0,1,"female"
"24822","2021/4/25","tools",49.98052685,1,0,0,"male"
"24823","2021/4/25","tools",51.04088804,0,0,0,"neutral"
"24824","2021/4/25","tools",50.47826348,0,0,0,"female"
"24825","2021/4/25","tools",49.90587021,1,0,0,"female"
"24826","2021/4/25","tools",50.03612281,1,0,0,"others"
"24827","2021/4/25","tools",50.7087747,0,0,0,"female"
"24828","2021/4/25","tools",49.16912045,1,1,0,"neutral"
"24829","2021/4/25","tools",48.40926777,1,0,0,"others"
"24830","2021/4/25","tools",50.85770373,0,0,0,"male"
"24831","2021/4/25","tools",49.5635451,1,0,0,"neutral"
"24832","2021/4/25","tools",51.4448014,0,0,0,"female"
"24833","2021/4/25","tools",49.8639501,0,0,0,"neutral"
"24834","2021/4/25","tools",50.25859297,0,0,0,"male"
"24835","2021/4/25","tools",47.33053439,0,0,0,"male"
"24836","2021/4/25","tools",50.6161098,1,0,0,"others"
"24837","2021/4/25","tools",50.25723308,1,0,0,"others"
"24838","2021/4/25","tools",49.4379233,0,1,0,"others"
"24839","2021/4/25","tools",50.10718912,0,0,0,"male"
"24840","2021/4/25","tools",49.56807391,0,0,0,"female"
"24841","2021/4/25","tools",48.97582079,1,0,0,"male"
"24842","2021/4/25","tools",49.87562414,1,0,0,"male"
"24843","2021/4/25","tools",49.46841161,1,0,0,"female"
"24844","2021/4/25","tools",50.34440849,1,0,0,"others"
"24845","2021/4/25","tools",50.10178502,1,0,0,"others"
"24846","2021/4/25","tools",50.2644809,1,0,0,"others"
"24847","2021/4/25","tools",49.30366092,1,0,0,"neutral"
"24848","2021/4/25","tools",49.73039906,1,0,0,"neutral"
"24849","2021/4/25","tools",47.54237114,1,1,0,"others"
"24850","2021/4/25","tools",50.23945457,1,0,0,"neutral"
"24851","2021/4/25","tools",50.17174834,0,0,1,"others"
"24852","2021/4/25","tools",50.92114335,1,0,1,"neutral"
"24853","2021/4/25","tools",51.16084267,1,0,0,"male"
"24854","2021/4/25","tools",49.6240291,1,0,1,"female"
"24855","2021/4/25","tools",50.41656087,0,0,0,"female"
"24856","2021/4/25","tools",49.89039261,0,0,0,"neutral"
"24857","2021/4/25","tools",49.75122417,1,0,0,"neutral"
"24858","2021/4/25","tools",49.24448622,0,0,0,"male"
"24859","2021/4/25","tools",49.61330315,0,0,0,"female"
"24860","2021/4/25","tools",50.06333887,0,0,0,"female"
"24861","2021/4/25","tools",50.45589158,0,0,0,"others"
"24862","2021/4/25","tools",50.92328562,1,0,0,"neutral"
"24863","2021/4/25","tools",50.8632321,0,0,0,"neutral"
"24864","2021/4/25","tools",50.76434409,0,0,0,"male"
"24865","2021/4/25","tools",50.37951659,1,0,0,"male"
"24866","2021/4/25","tools",50.85573919,1,0,0,"female"
"24867","2021/4/25","tools",48.6709206,0,1,0,"neutral"
"24868","2021/4/25","tools",50.83823462,1,0,0,"female"
"24869","2021/4/25","tools",49.49428831,0,0,0,"male"
"24870","2021/4/25","tools",49.27375415,0,1,0,"others"
"24871","2021/4/25","tools",48.64532268,0,0,0,"male"
"24872","2021/4/25","tools",47.85964024,0,0,0,"male"
"24873","2021/4/25","tools",51.44524536,0,0,0,"female"
"24874","2021/4/25","tools",49.8847643,1,0,0,"male"
"24875","2021/4/25","tools",50.39681521,0,0,0,"male"
"24876","2021/4/25","tools",49.32314747,0,0,0,"neutral"
"24877","2021/4/25","tools",49.03928254,1,0,0,"male"
"24878","2021/4/25","tools",49.35958169,0,0,0,"others"
"24879","2021/4/25","tools",50.02201161,0,0,0,"neutral"
"24880","2021/4/25","tools",47.84534923,0,0,0,"neutral"
"24881","2021/4/25","tools",48.62981396,0,0,0,"male"
"24882","2021/4/25","tools",50.22940184,1,0,0,"others"
"24883","2021/4/25","tools",49.60509859,0,0,0,"neutral"
"24884","2021/4/25","tools",51.30979304,1,0,0,"male"
"24885","2021/4/25","tools",49.4141293,1,0,0,"male"
"24886","2021/4/25","tools",49.48118306,1,0,0,"male"
"24887","2021/4/25","tools",50.19018997,0,0,0,"neutral"
"24888","2021/4/25","tools",49.42209479,1,0,0,"neutral"
"24889","2021/4/25","tools",50.20044742,1,0,0,"female"
"24890","2021/4/25","tools",50.32477597,0,0,0,"female"
"24891","2021/4/25","tools",49.15865069,1,0,0,"male"
"24892","2021/4/25","tools",50.59237343,0,0,0,"female"
"24893","2021/4/25","tools",48.9987398,0,0,0,"female"
"24894","2021/4/25","tools",48.8353117,0,0,0,"male"
"24895","2021/4/25","tools",51.1640259,1,0,0,"neutral"
"24896","2021/4/25","tools",50.80737564,0,0,0,"others"
"24897","2021/4/25","tools",51.79337377,0,1,0,"female"
"24898","2021/4/25","tools",50.19416069,1,0,0,"others"
"24899","2021/4/25","tools",49.89679365,0,0,0,"others"
"24900","2021/4/25","tools",49.36517336,0,0,1,"female"
"24901","2021/4/25","tools",51.15199868,0,0,0,"neutral"
"24902","2021/4/25","tools",51.34132819,1,0,0,"others"
"24903","2021/4/25","tools",49.86033881,1,0,0,"male"
"24904","2021/4/25","tools",48.55526698,1,0,0,"female"
"24905","2021/4/25","tools",49.72182776,1,0,0,"male"
"24906","2021/4/25","tools",48.91346289,1,1,0,"neutral"
"24907","2021/4/25","tools",48.44211032,1,1,0,"male"
"24908","2021/4/25","tools",51.43976152,1,0,0,"others"
"24909","2021/4/25","tools",49.41838975,0,0,0,"male"
"24910","2021/4/25","tools",51.68144889,1,0,0,"male"
"24911","2021/4/25","tools",51.30497852,0,0,0,"female"
"24912","2021/4/25","tools",50.6151775,1,0,0,"female"
"24913","2021/4/25","tools",50.02961022,0,0,0,"male"
"24914","2021/4/25","tools",49.45083208,1,0,0,"neutral"
"24915","2021/4/25","tools",49.27664416,1,0,0,"others"
"24916","2021/4/25","tools",49.75277649,0,0,0,"female"
"24917","2021/4/25","tools",48.49576342,1,0,0,"others"
"24918","2021/4/25","tools",48.92023418,1,0,0,"others"
"24919","2021/4/25","tools",50.60745553,1,0,0,"neutral"
"24920","2021/4/25","tools",49.86985372,0,0,0,"female"
"24921","2021/4/25","tools",49.67034968,1,0,0,"neutral"
"24922","2021/4/25","tools",49.92913319,1,0,0,"others"
"24923","2021/4/25","tools",51.56118589,1,0,0,"neutral"
"24924","2021/4/25","tools",50.29069661,1,0,0,"female"
"24925","2021/4/25","tools",50.04072279,0,1,0,"female"
"24926","2021/4/25","tools",50.64843832,1,0,0,"female"
"24927","2021/4/25","tools",49.5125424,1,0,0,"others"
"24928","2021/4/25","tools",49.40779179,0,0,0,"male"
"24929","2021/4/25","tools",51.6732054,1,0,0,"male"
"24930","2021/4/25","tools",49.83901746,1,0,0,"others"
"24931","2021/4/25","tools",49.82490838,1,0,0,"others"
"24932","2021/4/25","tools",50.32976525,1,0,0,"others"
"24933","2021/4/25","tools",50.38401295,1,0,0,"others"
"24934","2021/4/25","tools",49.95156584,1,0,0,"neutral"
"24935","2021/4/25","tools",48.99836665,1,0,0,"female"
"24936","2021/4/25","tools",50.5319278,1,0,0,"male"
"24937","2021/4/25","tools",52.11481465,0,0,0,"others"
"24938","2021/4/25","tools",49.96724048,1,0,0,"female"
"24939","2021/4/25","tools",49.07595088,1,0,0,"female"
"24940","2021/4/25","tools",49.52490372,0,0,0,"neutral"
"24941","2021/4/25","tools",50.16889831,1,0,0,"female"
"24942","2021/4/25","tools",50.02688244,1,0,0,"male"
"24943","2021/4/25","tools",48.83944025,1,0,0,"neutral"
"24944","2021/4/25","tools",50.55006942,1,0,0,"female"
"24945","2021/4/25","tools",49.63138295,0,0,0,"neutral"
"24946","2021/4/25","tools",47.20219589,0,0,0,"neutral"
"24947","2021/4/25","tools",49.51168055,0,0,0,"neutral"
"24948","2021/4/25","tools",48.93324981,1,0,0,"male"
"24949","2021/4/25","tools",51.87490657,0,0,0,"male"
"24950","2021/4/25","tools",49.03991896,0,0,0,"female"
"24951","2021/4/25","tools",48.51806688,0,0,0,"others"
"24952","2021/4/25","tools",50.37354425,1,0,0,"female"
"24953","2021/4/25","tools",49.27960212,0,0,0,"neutral"
"24954","2021/4/25","tools",49.87927484,0,1,0,"female"
"24955","2021/4/25","tools",50.54212365,0,0,0,"neutral"
"24956","2021/4/25","tools",49.99212073,1,0,0,"neutral"
"24957","2021/4/25","tools",51.394332,0,0,0,"neutral"
"24958","2021/4/25","tools",50.81649453,1,0,0,"neutral"
"24959","2021/4/25","tools",50.53975947,1,0,0,"female"
"24960","2021/4/25","tools",50.22398949,1,0,0,"neutral"
"24961","2021/4/25","tools",48.32309528,0,0,0,"male"
"24962","2021/4/25","tools",51.05184743,1,0,0,"neutral"
"24963","2021/4/25","tools",48.7885224,1,0,0,"female"
"24964","2021/4/25","tools",49.29465683,0,0,0,"others"
"24965","2021/4/25","tools",50.72246764,1,0,0,"neutral"
"24966","2021/4/25","tools",50.43069513,0,0,0,"others"
"24967","2021/4/25","tools",49.60236948,1,0,0,"neutral"
"24968","2021/4/25","tools",49.45195865,1,0,0,"female"
"24969","2021/4/25","tools",49.64573641,0,1,0,"others"
"24970","2021/4/25","tools",50.79671994,0,0,0,"female"
"24971","2021/4/25","tools",49.91333449,1,0,0,"neutral"
"24972","2021/4/25","tools",48.76668245,1,0,0,"male"
"24973","2021/4/25","tools",49.13504639,1,0,0,"male"
"24974","2021/4/25","tools",50.03316779,1,0,0,"male"
"24975","2021/4/25","tools",49.9744839,0,0,0,"female"
"24976","2021/4/25","tools",49.61113067,1,0,0,"female"
"24977","2021/4/25","tools",50.07833453,0,0,0,"male"
"24978","2021/4/25","tools",49.31317816,0,0,0,"neutral"
"24979","2021/4/25","tools",49.59654349,1,0,0,"neutral"
"24980","2021/4/25","tools",50.54418071,1,0,0,"female"
"24981","2021/4/25","tools",48.88131978,1,0,0,"others"
"24982","2021/4/25","tools",50.08676729,1,0,0,"male"
"24983","2021/4/25","tools",49.04803786,1,0,0,"male"
"24984","2021/4/25","tools",49.44472513,0,0,0,"others"
"24985","2021/4/25","tools",50.27091775,1,0,0,"male"
"24986","2021/4/25","tools",50.38966865,1,1,0,"female"
"24987","2021/4/25","tools",50.09998935,1,0,0,"neutral"
"24988","2021/4/25","tools",50.17600848,0,0,0,"others"
"24989","2021/4/25","tools",49.37562913,0,0,0,"neutral"
"24990","2021/4/25","tools",50.17533136,1,0,0,"others"
"24991","2021/4/25","tools",50.63116447,0,0,0,"others"
"24992","2021/4/25","tools",50.89414564,1,0,0,"others"
"24993","2021/4/25","tools",52.21454727,0,0,1,"neutral"
"24994","2021/4/25","tools",51.19054345,1,0,0,"others"
"24995","2021/4/25","tools",51.29927577,1,0,0,"neutral"
"24996","2021/4/25","tools",51.35118634,0,0,0,"others"
"24997","2021/4/25","tools",49.49646586,0,0,0,"female"
"24998","2021/4/25","tools",49.59285508,0,0,0,"others"
"24999","2021/4/25","tools",47.45609141,0,0,0,"female"
"25000","2021/4/25","tools",49.96305367,1,0,0,"female"
"25001","2021/4/25","tools",50.86223413,1,0,0,"others"
"25002","2021/4/25","tools",51.57326423,0,0,1,"male"
"25003","2021/4/25","tools",50.8031138,0,0,0,"female"
"25004","2021/4/25","tools",47.61775847,0,0,0,"neutral"
"25005","2021/4/25","tools",48.2398542,0,0,0,"female"
"25006","2021/4/25","tools",50.24788885,0,0,0,"female"
"25007","2021/4/25","tools",50.4057887,1,0,0,"male"
"25008","2021/4/25","tools",49.88666483,1,0,0,"others"
"25009","2021/4/25","tools",50.74364303,1,0,0,"male"
"25010","2021/4/25","tools",48.90241869,1,0,0,"others"
"25011","2021/4/25","tools",49.52795729,0,0,0,"female"
"25012","2021/4/25","tools",49.86185172,0,0,0,"male"
"25013","2021/4/25","tools",49.89950299,1,0,0,"neutral"
"25014","2021/4/25","tools",49.76569672,0,0,0,"others"
"25015","2021/4/25","tools",49.92431617,1,0,0,"female"
"25016","2021/4/25","tools",49.19503963,1,0,0,"neutral"
"25017","2021/4/25","tools",48.91675722,1,0,0,"neutral"
"25018","2021/4/25","tools",49.72267365,0,0,0,"others"
"25019","2021/4/25","tools",50.13166873,0,1,1,"male"
"25020","2021/4/25","tools",51.38177743,0,0,0,"male"
"25021","2021/4/25","tools",50.66320273,1,0,0,"male"
"25022","2021/4/25","tools",50.12411143,0,0,0,"female"
"25023","2021/4/25","tools",50.21799119,1,0,0,"male"
"25024","2021/4/25","tools",49.64030355,1,1,0,"male"
"25025","2021/4/25","tools",50.14894296,1,0,0,"female"
"25026","2021/4/25","tools",51.09713663,0,1,0,"male"
"25027","2021/4/25","tools",50.31452368,1,0,0,"female"
"25028","2021/4/25","tools",47.81355802,1,0,0,"male"
"25029","2021/4/25","tools",51.85863761,0,0,0,"male"
"25030","2021/4/25","tools",48.22220717,1,0,0,"female"
"25031","2021/4/25","tools",48.61861206,1,0,0,"neutral"
"25032","2021/4/25","tools",50.44953481,1,0,0,"others"
"25033","2021/4/25","tools",49.70516666,0,0,0,"neutral"
"25034","2021/4/25","tools",51.16094188,0,0,0,"male"
"25035","2021/4/25","tools",48.62961566,0,0,0,"others"
"25036","2021/4/25","tools",51.49410856,1,0,0,"others"
"25037","2021/4/25","tools",50.47017734,1,0,0,"female"
"25038","2021/4/25","tools",49.65927745,0,0,0,"others"
"25039","2021/4/25","tools",50.75932299,0,0,0,"others"
"25040","2021/4/25","tools",50.11531401,0,0,0,"neutral"
"25041","2021/4/25","tools",48.57868845,1,0,0,"male"
"25042","2021/4/25","tools",48.44374732,1,0,0,"others"
"25043","2021/4/25","tools",47.95676991,1,0,1,"female"
"25044","2021/4/25","tools",48.17611837,0,0,0,"male"
"25045","2021/4/25","tools",48.79793547,1,0,0,"female"
"25046","2021/4/25","tools",50.12338422,0,0,0,"female"
"25047","2021/4/25","tools",50.44503587,1,0,0,"others"
"25048","2021/4/25","tools",49.20981362,1,0,0,"others"
"25049","2021/4/25","tools",49.83463879,1,0,0,"others"
"25050","2021/4/25","tools",50.29076366,1,0,0,"male"
"25051","2021/4/25","tools",49.72885072,0,0,0,"others"
"25052","2021/4/25","tools",48.4837319,0,0,0,"male"
"25053","2021/4/25","tools",49.26391302,1,0,0,"male"
"25054","2021/4/25","tools",48.45219218,1,0,0,"neutral"
"25055","2021/4/25","tools",49.69505339,1,0,0,"male"
"25056","2021/4/25","tools",51.68383071,1,0,0,"others"
"25057","2021/4/25","tools",49.8206088,0,0,0,"male"
"25058","2021/4/25","tools",51.16507007,1,0,0,"others"
"25059","2021/4/25","tools",49.56133381,1,0,0,"male"
"25060","2021/4/25","tools",49.74358382,1,0,0,"others"
"25061","2021/4/26","tips",47.94324182,1,0,0,"neutral"
"25062","2021/4/26","tips",48.86031687,0,1,0,"male"
"25063","2021/4/26","tips",50.41262859,1,0,0,"others"
"25064","2021/4/26","tips",51.00157854,1,1,1,"others"
"25065","2021/4/26","tips",49.66513718,0,0,0,"male"
"25066","2021/4/26","tips",49.15653364,1,0,0,"male"
"25067","2021/4/26","tips",50.85666738,1,0,0,"female"
"25068","2021/4/26","tips",50.18464732,1,0,0,"others"
"25069","2021/4/26","tips",49.07255299,0,0,0,"others"
"25070","2021/4/26","tips",49.67626959,1,0,0,"neutral"
"25071","2021/4/26","tips",49.18058164,1,0,0,"female"
"25072","2021/4/26","tips",50.58350876,0,0,0,"female"
"25073","2021/4/26","tips",51.33792696,0,0,0,"neutral"
"25074","2021/4/26","tips",49.71218911,1,1,0,"neutral"
"25075","2021/4/26","tips",49.77508988,1,0,0,"female"
"25076","2021/4/26","tips",49.5873153,1,0,0,"neutral"
"25077","2021/4/26","tips",48.97270868,0,0,0,"female"
"25078","2021/4/26","tips",49.77379548,1,0,0,"female"
"25079","2021/4/26","tips",49.30975138,1,0,0,"neutral"
"25080","2021/4/26","tips",48.39652894,1,1,0,"neutral"
"25081","2021/4/26","tips",50.60637325,0,0,0,"neutral"
"25082","2021/4/26","tips",49.49382493,1,0,0,"female"
"25083","2021/4/26","tips",52.2368069,0,0,0,"female"
"25084","2021/4/26","tips",50.37710687,1,0,0,"neutral"
"25085","2021/4/26","tips",48.76884318,0,0,0,"neutral"
"25086","2021/4/26","tips",49.88820198,1,0,0,"male"
"25087","2021/4/26","tips",48.29083746,1,0,0,"neutral"
"25088","2021/4/26","tips",49.47761816,1,0,0,"others"
"25089","2021/4/26","tips",47.66517943,1,0,0,"neutral"
"25090","2021/4/26","tips",48.41498467,0,1,0,"neutral"
"25091","2021/4/26","tips",48.64496944,1,0,0,"female"
"25092","2021/4/26","tips",48.84655669,0,0,0,"male"
"25093","2021/4/26","tips",46.24567366,1,0,0,"male"
"25094","2021/4/26","tips",49.78180812,0,0,0,"female"
"25095","2021/4/26","tips",49.6160728,1,0,0,"male"
"25096","2021/4/26","tips",50.72921992,0,0,0,"neutral"
"25097","2021/4/26","tips",50.0628989,0,0,0,"others"
"25098","2021/4/26","tips",49.72894106,1,0,0,"female"
"25099","2021/4/26","tips",49.77858184,1,0,0,"others"
"25100","2021/4/26","tips",48.21352031,1,0,0,"others"
"25101","2021/4/26","tips",51.074798,1,0,0,"neutral"
"25102","2021/4/26","tips",49.93645435,1,0,0,"female"
"25103","2021/4/26","tips",49.99099935,1,0,0,"male"
"25104","2021/4/26","tips",49.92905882,0,1,0,"male"
"25105","2021/4/26","tips",49.00635098,1,0,0,"male"
"25106","2021/4/26","tips",49.13673737,0,0,0,"female"
"25107","2021/4/26","tips",48.49443908,1,0,0,"neutral"
"25108","2021/4/26","tips",49.69365588,1,0,0,"neutral"
"25109","2021/4/26","tips",49.65479662,1,1,0,"others"
"25110","2021/4/26","tips",50.53946019,1,0,0,"female"
"25111","2021/4/26","tips",49.78104498,1,1,0,"neutral"
"25112","2021/4/26","tips",48.62590775,1,1,0,"female"
"25113","2021/4/26","tips",50.6446903,0,0,0,"male"
"25114","2021/4/26","tips",50.62817949,1,0,0,"neutral"
"25115","2021/4/26","tips",50.46314429,1,1,0,"others"
"25116","2021/4/26","tips",48.23133073,0,0,0,"neutral"
"25117","2021/4/26","tips",50.47233819,1,0,0,"male"
"25118","2021/4/26","tips",48.97383004,1,0,0,"male"
"25119","2021/4/26","tips",50.79790322,0,0,0,"neutral"
"25120","2021/4/26","tips",50.32289447,1,0,0,"male"
"25121","2021/4/26","tips",50.84736689,0,1,0,"male"
"25122","2021/4/26","tips",50.15618205,0,0,0,"male"
"25123","2021/4/26","tips",50.31780378,1,0,0,"others"
"25124","2021/4/26","tips",49.18620202,0,0,0,"neutral"
"25125","2021/4/26","tips",48.38793029,1,0,0,"male"
"25126","2021/4/26","tips",49.68144863,1,0,0,"female"
"25127","2021/4/26","tips",49.02682274,1,0,0,"male"
"25128","2021/4/26","tips",49.23258881,0,0,0,"male"
"25129","2021/4/26","tips",50.05488983,0,0,0,"neutral"
"25130","2021/4/26","tips",49.73687596,1,0,0,"female"
