,Education,Marital_Status,Response,NumDealsPurchases,NumWebPurchases,NumStorePurchases,Gender,MSalary,Purchased,Age,Spent
1472,college,Married,0,4,4,3,Male,24000,1,64,58
1473,college,Single,0,1,1,3,Female,61000,0,40,5
1474,PhD,Married,1,1,8,4,Female,23000,0,55,553
1475,college,Married,0,2,6,7,Female,37000,1,73,422
1476,college,Together,0,2,3,4,Female,89000,0,31,26
1477,Master,Single,0,1,7,10,Female,63000,1,69,717
1478,PhD,Married,0,1,2,3,Female,95000,1,24,13
1479,Master,Single,0,1,3,4,Male,49000,0,26,54
1480,PhD,Married,0,2,7,13,Female,42000,0,40,60
1481,college,Single,0,7,10,12,Male,67000,0,66,303
1482,college,Together,0,3,5,12,Female,58000,1,69,135
1483,basic,Together,0,1,1,3,Male,92000,0,72,12
1484,college,Married,0,2,1,3,Male,74000,0,46,9
1485,basic,Together,0,2,7,6,Male,25000,0,30,259
1486,Master,Single,0,3,6,13,Male,27000,1,35,142
1487,Master,Together,0,1,4,4,Male,66000,1,74,687
1488,PhD,Together,0,7,8,5,Male,52000,1,32,30
1489,college,Married,0,2,11,8,Female,74000,0,44,161
1490,Master,Together,0,5,6,5,Female,66000,1,21,171
1491,PhD,Married,1,10,7,9,Male,90000,1,44,309
1492,PhD,Divorced,0,4,6,4,Male,1.00E+05,0,30,40
1493,college,Together,1,1,7,10,Female,76000,1,63,815
1494,college,Together,0,7,7,9,Male,63000,1,76,178
1495,college,Married,0,2,2,4,Female,80000,0,63,30
1496,college,Married,0,2,4,13,Female,36000,1,22,295
1497,college,Divorced,0,1,2,3,Female,77000,1,26,12
1498,PhD,Together,1,6,4,9,Male,69000,0,77,101
1499,college,Together,0,4,9,7,Female,97000,0,65,253
1500,college,Married,0,1,9,13,Female,41000,1,42,385
1501,Master,Together,0,7,4,5,Female,50000,1,54,57
1502,basic,Divorced,0,1,1,3,Female,86000,1,54,10
1503,college,Married,1,6,7,6,Male,65000,0,44,108
1504,Master,Married,0,13,8,9,Female,31000,1,29,91
1505,PhD,Single,1,2,5,5,Male,62000,0,72,120
1506,Master,Married,0,1,4,6,Female,43000,1,38,125
1507,Master,Married,0,9,5,10,Male,23000,1,57,109
1508,basic,Together,0,6,11,5,Female,58000,1,24,189
1509,PhD,Married,0,1,2,13,Male,31000,1,72,170
1510,college,Together,0,5,5,12,Male,34000,1,44,165
1511,college,Married,0,1,3,10,Male,44000,0,34,400
1512,Master,Single,0,4,3,2,Female,47000,1,48,27
1513,college,Married,0,3,10,9,Female,64000,0,42,428
1514,college,Married,0,1,4,9,Female,95000,1,71,706
1515,basic,Together,1,1,3,2,Female,90000,0,63,10
1516,college,Single,0,2,4,4,Female,92000,0,24,87
1517,college,Married,0,5,10,8,Male,86000,1,70,85
1518,college,Married,0,1,2,4,Male,87000,0,24,12
1519,Master,Married,0,1,3,3,Female,72000,1,60,40
1520,college,Single,1,2,2,3,Female,50000,1,25,26
1521,PhD,Single,1,1,10,6,Male,57000,1,50,724
1522,college,Together,0,1,4,12,Female,91000,1,69,827
1523,college,Single,0,1,2,3,Female,70000,0,59,21
1524,PhD,Married,0,2,2,3,Male,37000,0,59,19
1525,college,Single,0,0,0,0,Male,66000,0,23,1
1526,college,Married,0,12,7,9,Male,85000,1,33,184
1527,PhD,Widow,0,0,4,7,Female,22000,1,24,377
1528,college,Together,0,3,2,2,Male,48000,1,48,17
1529,PhD,Single,1,1,4,4,Male,79000,1,64,560
1530,college,Together,0,2,1,3,Male,70000,0,45,3
1531,basic,Married,0,4,6,13,Male,77000,0,75,219
1532,basic,Together,0,6,5,5,Male,49000,1,44,33
1533,PhD,Married,0,4,7,13,Female,75000,0,28,134
1534,Master,Single,1,4,3,2,Female,30000,0,60,27
1535,basic,Married,0,2,3,3,Male,35000,0,63,7
1536,basic,Single,0,6,5,5,Male,53000,1,77,101
1537,college,Single,0,1,1,2,Female,26000,0,21,7
1538,PhD,Widow,1,1,3,6,Female,79000,1,59,441
1539,PhD,Married,0,3,3,9,Female,91000,0,65,76
1540,Master,Single,0,3,11,12,Female,85000,1,77,469
1541,college,Together,0,2,3,4,Male,33000,0,32,24
1542,Master,Together,0,4,9,12,Female,70000,1,34,270
1543,college,Married,0,1,5,10,Female,57000,0,66,701
1544,PhD,Single,0,1,0,3,Male,20000,1,30,3
1545,college,Divorced,0,3,9,10,Male,95000,1,19,115
1546,Master,Together,0,1,3,3,Female,89000,1,44,16
1547,basic,Married,0,1,2,3,Female,55000,0,71,12
1548,college,Single,1,1,4,3,Female,61000,1,20,50
1549,college,Widow,0,2,8,7,Male,39000,1,33,179
1550,basic,Married,0,1,0,3,Male,75000,0,64,2
1551,Master,Divorced,0,1,1,4,Female,87000,0,25,27
1552,basic,Married,0,1,4,7,Female,75000,1,26,255
1553,college,Married,0,1,6,6,Male,44000,0,54,368
1554,college,Together,0,1,4,4,Female,49000,0,78,415
1555,college,Married,0,5,9,12,Male,78000,0,55,217
1556,Master,Married,0,2,1,3,Male,96000,1,63,6
1557,Master,Together,1,7,4,4,Female,45000,1,54,44
1558,college,Divorced,0,1,1,2,Female,88000,1,23,3
1559,college,Divorced,0,4,2,4,Female,70000,0,24,22
1560,PhD,Divorced,0,3,7,13,Male,26000,1,75,168
1561,college,Married,0,2,3,4,Female,52000,1,67,59
1562,Master,Married,0,6,7,7,Female,20000,0,41,26
1563,college,Married,0,1,1,2,Male,34000,1,64,4
1564,college,Divorced,0,1,5,5,Male,44000,1,30,278
1565,college,Married,0,2,3,3,Male,55000,0,26,40
1566,college,Single,0,2,6,5,Female,76000,1,43,88
1567,Master,Single,0,4,5,10,Female,98000,1,42,254
1568,college,Together,0,2,5,12,Female,30000,1,18,171
1569,PhD,Married,1,5,11,6,Female,45000,0,53,108
1570,PhD,Married,0,11,6,5,Male,47000,1,41,180
1571,PhD,Single,1,1,7,12,Male,47000,0,57,115
1572,college,Married,0,3,2,3,Male,26000,0,19,14
1573,Master,Single,1,1,3,10,Female,59000,1,59,915
1574,Master,Married,0,1,1,3,Male,72000,0,25,23
1575,college,Married,1,6,7,6,Female,50000,1,67,108
1576,PhD,Together,0,4,5,5,Male,61000,0,44,23
1577,college,Together,1,1,3,3,Female,91000,0,50,67
1578,PhD,Together,0,1,4,8,Male,1.00E+05,1,25,465
1579,college,Married,0,1,2,4,Female,94000,1,23,66
1580,Master,Single,0,1,7,7,Female,23000,1,49,134
1581,college,Together,0,1,1,2,Female,51000,1,23,5
1582,Master,Together,0,1,4,5,Male,42000,1,58,639
1583,college,Divorced,0,1,5,6,Male,68000,1,33,573
1584,Master,Together,0,2,2,3,Male,61000,0,44,10
1585,college,Divorced,1,1,3,13,Female,25000,0,58,424
1586,PhD,Divorced,1,2,1,2,Female,34000,1,30,8
1587,Master,Together,1,4,3,4,Female,29000,0,25,52
1588,college,Married,0,1,3,6,Male,33000,0,52,68
1589,college,Married,0,7,3,5,Male,25000,1,67,45
1590,college,Married,0,1,7,12,Male,48000,0,70,625
1591,PhD,Together,0,2,3,4,Male,46000,0,64,28
1592,college,Married,0,1,4,5,Male,89000,0,55,315
1593,highschool,Together,0,1,2,2,Male,66000,1,33,5
1594,Master,Together,0,3,6,5,Female,64000,1,63,74
1595,PhD,Single,0,1,2,4,Male,30000,1,55,3
1596,PhD,Single,1,5,7,6,Male,79000,0,35,50
1597,Master,Together,0,5,3,4,Female,33000,1,58,19
1598,college,Single,0,3,7,4,Male,89000,0,48,129
1599,college,Married,0,1,2,13,Female,90000,1,21,309
1600,PhD,Married,0,1,1,3,Male,49000,0,59,6
1601,Master,Married,0,4,8,3,Female,58000,1,73,88
1602,Master,Married,0,1,4,12,Female,46000,0,32,649
1603,Master,Divorced,0,1,4,10,Female,90000,0,78,215
1604,college,Together,0,2,1,3,Male,25000,0,78,6
1605,college,Married,0,2,2,3,Male,44000,1,73,21
1606,PhD,Married,0,1,2,2,Male,40000,1,53,4
1607,college,Married,0,4,5,11,Female,36000,1,22,422
1608,basic,Single,0,5,10,4,Male,37000,0,58,230
1609,Master,Married,0,5,7,5,Female,76000,0,42,15
1610,PhD,Married,0,1,4,8,Female,83000,1,21,69
1611,college,Single,0,1,4,11,Male,65000,0,49,832
1612,basic,Married,0,1,2,3,Female,33000,1,46,15
1613,college,Single,1,1,6,9,Male,54000,1,20,575
1614,college,Single,0,4,5,5,Male,24000,0,27,128
1615,college,Married,1,2,1,2,Male,63000,1,49,10
1616,college,Married,0,3,5,13,Male,32000,0,23,215
1617,college,Together,0,1,1,2,Female,68000,0,31,5
1618,college,Single,0,2,3,7,Male,89000,0,44,99
1619,college,Married,0,1,4,5,Female,58000,0,67,75
1620,Master,Married,0,7,9,9,Female,98000,0,57,76
1621,PhD,Together,0,1,3,4,Female,59000,1,71,17
1622,college,Married,0,3,2,4,Female,77000,1,71,20
1623,basic,Together,0,1,5,6,Male,79000,1,34,447
1624,college,Single,0,9,8,6,Male,91000,1,60,104
1625,college,Together,0,4,3,5,Female,96000,1,43,16
1626,PhD,Married,0,2,5,4,Male,59000,0,74,6
1627,PhD,Widow,0,6,3,10,Female,20000,0,33,153
1628,PhD,Divorced,0,1,6,8,Male,24000,0,44,142
1629,college,Together,1,3,4,2,Female,44000,1,46,23
1630,basic,Together,0,1,3,3,Female,65000,1,29,35
1631,PhD,Together,0,1,9,13,Female,88000,0,73,420
1632,PhD,Together,0,3,4,5,Female,21000,1,23,51
1633,PhD,Married,0,2,2,4,Male,31000,0,64,10
1634,college,Together,0,1,1,2,Male,62000,1,26,8
1635,PhD,Together,0,2,4,4,Female,99000,1,72,69
1636,PhD,Married,0,6,11,7,Female,66000,0,56,70
1637,college,Divorced,0,2,8,7,Female,27000,0,58,71
1638,college,Married,0,1,3,12,Female,46000,0,65,373
1639,college,Married,0,2,2,3,Male,22000,1,49,10
1640,Master,Together,0,1,1,3,Male,69000,0,22,5
1641,Master,Together,0,1,1,3,Male,95000,1,28,14
1642,PhD,Divorced,1,5,2,6,Female,91000,1,71,61
1643,college,Together,0,8,9,7,Male,98000,0,45,214
1644,highschool,Together,0,1,1,3,Female,20000,1,78,6
1645,basic,Together,0,1,7,8,Female,75000,0,32,134
1646,Master,Divorced,0,1,0,3,Male,35000,1,43,6
1647,Master,Married,0,2,6,6,Male,88000,1,35,68
1648,college,Single,0,1,5,12,Female,95000,1,40,179
1649,college,Divorced,1,1,7,7,Female,88000,0,33,599
1650,PhD,Widow,0,3,2,4,Male,60000,0,31,32
1651,college,Married,0,3,2,3,Female,61000,1,67,8
1652,college,Single,1,1,3,12,Male,67000,0,77,265
1653,college,Widow,1,3,3,2,Female,92000,1,64,28
1654,college,Together,0,0,0,0,Male,22000,0,61,1725
1655,PhD,Widow,0,2,1,3,Male,77000,0,25,5
1656,Master,Single,0,1,2,3,Female,79000,1,61,23
1657,Master,Together,0,3,5,5,Male,26000,0,18,76
1658,PhD,Married,0,1,5,13,Female,73000,0,25,92
1659,basic,Together,0,6,7,6,Female,74000,1,28,160
1660,college,Single,1,1,4,6,Female,27000,1,64,536
1661,PhD,Single,0,9,6,7,Female,77000,1,58,143
1662,college,Together,0,4,5,3,Female,41000,1,34,82
1663,college,Divorced,0,2,6,12,Male,72000,1,57,230
1664,college,Single,0,3,3,2,Male,96000,0,27,12
1665,PhD,Single,0,1,1,3,Female,92000,1,29,15
1666,basic,Single,0,1,2,3,Male,53000,0,60,20
1667,PhD,Married,0,1,6,12,Female,41000,1,63,91
1668,PhD,Married,0,3,1,4,Male,99000,1,58,3
1669,PhD,Married,0,2,7,13,Male,42000,1,27,199
1670,PhD,Married,1,2,11,11,Male,78000,0,69,265
1671,PhD,Single,1,2,4,5,Male,54000,1,74,46
1672,college,Together,0,1,5,6,Male,81000,0,46,768
1673,Master,Married,1,1,7,10,Female,50000,0,71,673
1674,basic,Married,0,1,6,6,Male,45000,0,32,323
1675,college,Married,0,4,8,13,Female,96000,1,34,363
1676,basic,Together,0,1,1,4,Male,72000,0,51,22
1677,college,Married,0,4,5,4,Male,96000,1,70,110
1678,highschool,Single,0,1,1,3,Male,42000,1,25,4
1679,PhD,Married,0,2,5,8,Female,91000,0,73,73
1680,college,Married,0,1,2,3,Female,66000,1,36,31
1681,college,Together,0,1,5,7,Male,96000,0,34,499
1682,college,Together,0,4,3,3,Male,30000,1,53,28
1683,PhD,Married,0,4,2,4,Male,88000,0,78,10
1684,PhD,Married,0,1,0,3,Female,70000,0,69,3
1685,college,Married,0,2,4,5,Male,35000,0,34,41
1686,college,Married,0,1,1,3,Female,88000,1,48,8
1687,Master,Divorced,1,1,4,5,Female,59000,1,53,850
1688,college,Together,1,4,10,7,Male,91000,1,73,61
1689,college,Single,0,4,8,12,Male,93000,1,58,206
1690,college,Single,0,1,3,11,Female,37000,1,52,324
1691,college,Single,0,3,7,9,Male,80000,1,35,82
1692,Master,Divorced,0,1,8,6,Female,69000,1,53,414
1693,PhD,Married,0,1,1,2,Male,82000,0,42,5
1694,basic,Single,0,1,1,2,Female,38000,1,21,2
1695,college,Married,0,1,2,3,Female,33000,0,61,19
1696,college,Divorced,0,2,3,13,Female,44000,1,37,217
1697,basic,Together,0,1,1,2,Female,69000,0,64,4
1698,PhD,Married,0,0,4,5,Male,98000,0,42,127
1699,PhD,Divorced,0,1,1,3,Male,99000,0,43,2
1700,Master,Widow,0,2,9,8,Male,1.00E+05,1,35,520
1701,college,Married,0,5,8,11,Male,66000,0,50,342
1702,Master,Married,0,3,3,3,Male,90000,0,67,14
1703,college,Single,0,3,3,4,Male,31000,0,32,19
1704,PhD,Together,0,6,8,9,Male,54000,0,78,65
1705,highschool,Together,1,4,3,3,Female,90000,0,78,16
1706,PhD,Married,0,3,3,4,Female,40000,1,29,69
1707,Master,Together,0,4,7,13,Female,32000,0,71,194
1708,college,Together,0,2,5,4,Female,33000,1,44,107
1709,college,Married,0,1,7,10,Female,1.00E+05,0,52,124
1710,PhD,Married,0,1,3,5,Female,40000,0,51,31
1711,college,Married,1,1,4,10,Female,34000,1,43,835
1712,Master,Married,1,1,8,7,Male,58000,0,44,396
1713,college,Together,0,1,1,4,Male,31000,1,29,11
1714,college,Married,0,1,5,12,Female,26000,0,73,936
1715,highschool,Single,0,2,3,3,Female,64000,1,44,11
1716,college,Together,0,6,6,5,Male,94000,1,33,141
1717,college,Single,0,2,6,6,Female,74000,0,36,367
1718,college,Married,0,2,2,3,Female,23000,1,23,9
1719,college,Together,0,5,4,4,Male,61000,1,75,71
1720,PhD,Married,1,4,7,9,Female,30000,0,69,184
1721,college,Married,0,1,1,2,Female,20000,1,52,1
1722,PhD,Married,1,1,7,12,Female,52000,0,55,935
1723,college,Single,1,1,5,7,Female,83000,1,56,853
1724,PhD,Widow,0,0,6,13,Female,49000,1,44,558
1725,PhD,Single,1,5,6,5,Male,71000,0,23,115
1726,Master,Single,1,3,2,3,Male,73000,1,60,31
1727,college,Together,1,5,4,6,Female,55000,1,74,56
1728,highschool,Single,0,1,1,2,Male,88000,1,78,13
1729,Master,Together,0,4,9,12,Female,80000,1,61,270
1730,college,Married,0,2,7,13,Male,37000,1,32,217
1731,PhD,Together,0,2,2,3,Female,29000,0,68,14
1732,college,Married,0,1,1,2,Female,48000,1,22,7
1733,college,Divorced,0,1,1,2,Male,74000,0,36,10
1734,college,Together,0,1,3,12,Female,64000,1,31,509
1735,basic,Single,0,1,5,10,Female,91000,0,49,97
1736,college,Divorced,0,4,7,5,Female,63000,1,26,250
1737,college,Single,0,2,8,8,Female,57000,1,55,223
1738,college,Married,0,1,4,13,Male,28000,0,27,442
1739,college,Married,0,4,6,6,Female,76000,0,35,131
1740,PhD,Married,0,1,1,3,Female,72000,1,69,11
1741,college,Together,0,2,4,3,Female,75000,1,71,12
1742,college,Together,0,5,6,5,Male,54000,0,76,86
1743,PhD,Single,1,1,3,3,Male,24000,0,62,29
1744,college,Together,1,1,6,13,Female,57000,1,68,751
1745,PhD,Divorced,0,2,11,7,Male,53000,0,20,62
1746,college,Married,0,1,4,7,Female,79000,1,51,693
1747,highschool,Together,0,1,1,2,Male,50000,1,58,3
1748,Master,Married,0,1,6,13,Female,77000,1,22,195
1749,college,Divorced,0,3,7,10,Female,87000,0,53,206
1750,PhD,Married,0,2,4,5,Male,28000,1,37,454
1751,PhD,Together,1,3,8,5,Female,52000,0,74,118
1752,college,Married,0,5,5,5,Male,71000,0,56,106
1753,basic,Single,0,1,1,3,Male,76000,1,52,7
1754,PhD,Widow,1,4,7,7,Female,82000,0,72,47
1755,college,Widow,0,3,2,3,Female,94000,0,71,12
1756,highschool,Single,0,4,1,4,Female,39000,0,52,4
1757,college,Married,0,3,2,3,Female,76000,0,50,23
1758,Master,Single,1,2,5,2,Female,85000,0,39,60
1759,PhD,Married,0,2,1,4,Male,62000,1,30,6
1760,college,Married,0,3,7,7,Male,31000,1,60,204
1761,basic,Married,0,3,7,8,Female,55000,1,49,96
1762,basic,Divorced,0,2,2,3,Male,62000,1,32,8
1763,college,Together,0,2,3,8,Female,60000,1,40,85
1764,college,Married,0,1,9,9,Male,22000,0,18,171
1765,basic,Married,0,2,2,3,Female,63000,1,50,7
1766,college,Married,0,3,9,12,Male,82000,1,50,250
1767,PhD,Single,0,1,1,3,Male,36000,1,63,2
1768,college,Together,0,1,2,6,Female,61000,0,51,413
1769,highschool,Married,0,1,2,3,Female,38000,0,52,7
1770,Master,Married,0,2,3,3,Female,91000,1,65,26
1771,PhD,Divorced,1,3,3,3,Male,48000,0,34,30
1772,PhD,Married,0,1,4,4,Female,57000,1,72,63
1773,college,Single,0,1,3,12,Female,23000,1,37,534
1774,PhD,Together,0,1,2,7,Female,82000,0,22,462
1775,college,Married,0,1,1,3,Female,72000,0,33,3
1776,college,Together,1,5,4,6,Male,93000,0,65,56
1777,college,Single,0,4,3,4,Female,89000,1,59,68
1778,PhD,Married,0,2,5,5,Male,62000,0,33,46
1779,PhD,Together,0,1,3,2,Female,27000,0,59,18
1780,basic,Married,0,1,2,13,Female,50000,1,22,112
1781,highschool,Single,0,2,2,3,Male,57000,1,69,7
1782,PhD,Single,0,3,2,4,Female,65000,1,48,21
1783,college,Married,0,1,9,10,Female,67000,0,33,168
1784,college,Together,0,2,11,10,Female,59000,0,44,170
1785,college,Together,1,5,5,5,Female,51000,0,46,60
1786,college,Single,0,4,5,4,Female,79000,1,60,56
1787,college,Married,0,5,6,6,Female,97000,0,38,38
1788,college,Together,0,1,2,4,Male,24000,0,25,30
1789,basic,Together,0,13,2,12,Male,95000,1,59,128
1790,college,Together,0,1,6,11,Male,21000,1,31,292
1791,college,Together,0,3,2,3,Male,55000,0,77,15
1792,PhD,Single,0,2,1,4,Male,44000,1,33,9
1793,basic,Together,0,1,3,13,Male,46000,0,44,350
1794,college,Single,0,1,2,3,Female,28000,1,28,21
1795,college,Together,0,5,3,3,Male,45000,0,58,41
1796,Master,Married,0,1,1,2,Female,56000,1,31,10
1797,college,Single,0,1,3,8,Female,86000,1,76,90
1798,Master,Single,0,2,3,3,Male,61000,1,36,30
1799,college,Together,0,2,6,4,Male,98000,0,20,70
1800,basic,Together,0,1,7,8,Male,77000,1,27,134
1801,college,Together,0,2,7,10,Male,80000,0,37,279
1802,college,Together,0,1,10,13,Male,27000,0,20,629
1803,Master,Together,0,2,3,4,Male,55000,1,63,10
1804,college,Single,1,9,5,8,Female,33000,0,54,137
1805,college,Married,0,2,1,2,Male,31000,1,19,5
1806,college,Together,0,5,5,12,Male,79000,0,48,165
1807,PhD,Single,0,0,23,1,Female,80000,1,19,33
1808,college,Single,0,4,2,4,Female,66000,0,68,2
1809,college,Married,1,1,4,6,Female,82000,1,76,981
1810,PhD,Single,0,1,3,8,Male,79000,0,21,586
1811,college,Together,0,2,1,3,Male,60000,1,49,10
1812,PhD,Single,0,6,4,7,Male,92000,1,23,163
1813,Master,Married,0,1,4,6,Male,59000,0,45,232
1814,college,Together,0,1,2,6,Male,42000,0,50,565
1815,college,Divorced,0,3,5,8,Female,42000,0,33,300
1816,PhD,Together,0,1,1,3,Female,36000,0,62,9
1817,basic,Together,0,2,9,9,Female,30000,1,22,106
1818,college,Single,1,1,5,9,Male,52000,1,56,419
1819,college,Married,0,3,6,8,Female,29000,1,63,87
1820,PhD,Together,0,1,1,2,Male,78000,1,31,3
1821,college,Together,0,3,5,5,Female,51000,1,75,398
1822,Master,Divorced,0,2,2,3,Female,34000,1,51,9
1823,Master,Single,0,3,2,4,Male,51000,1,63,31
1824,college,Married,0,3,4,12,Female,52000,1,58,141
1825,basic,Together,0,2,9,9,Female,90000,1,61,241
1826,college,Married,0,1,1,2,Female,94000,1,48,11
1827,PhD,Widow,0,2,5,6,Female,76000,1,22,54
1828,college,Together,1,1,4,5,Female,83000,0,38,697
1829,Master,Married,0,1,3,9,Male,50000,0,44,736
1830,Master,Together,1,3,4,2,Female,73000,0,67,36
1831,college,Single,0,2,4,3,Male,89000,0,24,24
1832,college,Together,0,3,4,4,Male,32000,0,72,22
1833,PhD,Married,0,8,6,13,Male,26000,0,44,142
1834,college,Together,0,3,4,4,Female,46000,0,66,66
1835,college,Married,1,4,2,5,Female,30000,1,67,57
1836,college,Together,0,3,2,3,Female,91000,0,20,24
1837,PhD,Married,0,1,2,13,Male,34000,1,57,456
1838,college,Married,0,3,4,6,Male,57000,1,26,43
1839,basic,Married,0,2,7,3,Male,92000,0,55,47
1840,PhD,Divorced,1,11,8,9,Male,35000,0,46,397
1841,PhD,Together,0,3,4,4,Female,92000,0,66,56
1842,Master,Widow,1,1,3,4,Male,44000,1,66,602
1843,Master,Divorced,0,2,2,3,Female,43000,1,66,19
1844,Master,Together,0,1,4,6,Female,21000,0,37,408
1845,Master,Together,0,5,6,6,Female,46000,0,54,119
1846,PhD,Married,1,1,6,6,Male,39000,1,32,273
1847,PhD,Married,0,15,0,0,Male,41000,1,60,1
1848,college,Married,0,1,2,3,Female,38000,0,43,28
1849,PhD,Married,0,3,8,6,Male,70000,1,49,53
1850,college,Single,0,2,1,3,Male,32000,0,36,8
1851,basic,Single,1,1,5,12,Male,61000,0,65,590
1852,college,Together,0,1,1,2,Female,39000,1,54,4
1853,PhD,Married,0,1,4,10,Female,44000,0,60,899
1854,college,Together,1,1,4,4,Female,20000,1,49,816
1855,PhD,Single,1,1,8,7,Female,91000,0,58,420
1856,Master,Divorced,0,4,10,10,Female,82000,0,70,72
1857,Master,Single,0,1,2,4,Male,85000,1,18,13
1858,Master,Together,0,1,2,4,Female,65000,1,77,18
1859,PhD,Married,0,1,2,12,Female,85000,1,45,603
1860,college,Together,0,2,8,7,Male,79000,1,19,203
1861,PhD,Married,0,1,5,5,Female,34000,0,40,124
1862,basic,Divorced,0,1,1,2,Female,54000,0,22,0
1863,college,Single,0,1,4,8,Female,80000,0,73,100
1864,college,Married,0,1,5,4,Female,68000,1,41,239
1865,college,Married,1,1,6,7,Male,39000,0,46,459
1866,college,Widow,1,11,8,7,Male,56000,0,78,71
1867,Master,Together,0,3,2,3,Male,80000,0,39,13
1868,college,Single,0,1,1,3,Female,26000,1,19,10
1869,Master,Together,0,4,9,4,Female,1.00E+05,1,50,52
1870,basic,Together,1,1,5,6,Female,64000,0,70,754
1871,PhD,Divorced,0,2,2,3,Female,79000,0,47,15
1872,college,Divorced,0,2,7,11,Female,55000,0,26,153
1873,college,Single,0,2,2,3,Female,85000,1,56,8
1874,PhD,Single,0,6,6,11,Male,72000,1,33,132
1875,college,Divorced,0,1,1,3,Female,60000,1,41,3
1876,basic,Single,0,1,1,3,Female,1.00E+05,1,22,6
1877,Master,Widow,1,3,9,8,Female,64000,1,44,243
1878,college,Married,0,1,3,9,Male,65000,1,35,445
1879,PhD,Together,0,2,7,10,Female,28000,1,19,240
1880,college,Divorced,0,3,5,13,Male,32000,0,21,338
1881,PhD,Married,1,1,5,4,Female,58000,0,61,304
1882,PhD,Married,1,2,1,2,Female,59000,0,50,6
1883,PhD,Divorced,0,2,4,4,Female,38000,0,34,16
1884,Master,Single,0,1,5,11,Male,98000,1,37,157
1885,PhD,Single,0,1,1,3,Male,24000,1,55,12
1886,college,Single,0,2,7,7,Female,94000,1,54,133
1887,PhD,Married,0,1,1,2,Male,71000,1,29,9
1888,PhD,Divorced,1,1,5,5,Female,26000,0,58,835
1889,college,Together,0,4,9,7,Female,36000,1,61,177
1890,college,Married,0,2,6,4,Female,49000,1,49,110
1891,PhD,Married,0,1,4,5,Female,81000,0,48,768
1892,Master,Together,0,1,4,8,Female,1.00E+05,1,29,612
1893,college,Married,0,2,2,3,Female,91000,1,64,16
1894,college,Divorced,0,8,10,6,Male,61000,0,23,56
1895,college,Single,0,1,2,5,Female,38000,0,60,208
1896,college,Divorced,0,2,3,6,Male,21000,0,53,43
1897,highschool,Together,0,1,1,2,Male,96000,1,66,10
1898,PhD,Single,0,1,4,4,Female,35000,0,53,430
1899,PhD,Single,0,0,27,0,Female,97000,1,50,3
1900,PhD,Together,0,2,3,8,Female,37000,0,54,68
1901,PhD,Married,0,2,2,3,Male,82000,1,72,18
1902,college,Single,0,1,1,3,Male,77000,1,23,14
1903,Master,Married,0,1,4,6,Female,96000,1,38,80
1904,college,Divorced,0,3,3,3,Female,95000,0,37,24
1905,college,Married,0,2,3,8,Female,42000,1,72,18
1906,college,Married,0,1,3,6,Male,35000,1,38,265
1907,PhD,Married,0,4,6,7,Female,97000,1,54,237
1908,college,Together,0,1,3,3,Male,23000,1,32,16
1909,college,Married,0,1,1,3,Female,57000,0,57,9
1910,Master,Married,0,1,1,2,Female,56000,1,50,13
1911,basic,Together,0,0,3,13,Male,88000,1,54,352
1912,college,Single,0,2,7,5,Male,42000,1,65,175
1913,Master,Together,0,1,4,13,Male,47000,1,39,430
1914,college,Married,1,3,5,5,Male,41000,1,25,500
1915,PhD,Widow,0,6,10,10,Male,40000,1,44,71
1916,college,Single,1,7,4,8,Male,51000,0,24,120
1917,college,Married,0,1,1,4,Female,59000,1,43,8
1918,PhD,Single,0,2,3,3,Male,40000,0,55,15
1919,college,Single,0,1,2,4,Female,75000,1,59,24
1920,PhD,Together,0,1,1,2,Male,44000,1,44,4
1921,basic,Single,0,1,1,4,Male,38000,1,30,5
1922,basic,Married,0,2,6,12,Female,56000,0,67,100
1923,college,Single,1,0,7,6,Female,49000,0,62,119
1924,Master,Single,0,1,7,13,Male,68000,0,25,281
1925,college,Single,0,3,11,11,Female,31000,1,69,401
1926,Master,Married,0,1,1,3,Male,67000,1,52,9
1927,PhD,Married,0,3,4,11,Male,60000,1,39,45
1928,college,Married,0,1,3,7,Male,82000,1,78,753
1929,college,Single,1,1,9,6,Male,73000,1,52,350
1930,Master,Married,0,5,9,7,Female,43000,1,75,157
1931,PhD,Married,0,1,2,4,Female,23000,0,40,36
1932,PhD,Married,0,2,4,7,Male,76000,1,62,127
1933,Master,Married,0,3,3,3,Male,21000,0,63,19
1934,Master,Married,0,2,3,2,Female,31000,0,72,18
1935,college,Married,0,2,6,9,Female,71000,1,51,185
1936,basic,Together,0,2,1,3,Male,84000,1,36,15
1937,PhD,Single,1,5,4,9,Male,34000,1,60,202
1938,PhD,Widow,1,3,11,8,Male,78000,0,63,30
1939,Master,Married,0,1,0,3,Male,78000,0,47,4
1940,college,Married,0,1,1,4,Male,43000,1,27,4
1941,PhD,Married,1,1,5,5,Female,66000,1,72,322
1942,college,Together,0,1,1,3,Male,63000,0,42,14
1943,college,Single,0,1,1,3,Female,75000,0,57,6
1944,college,Married,0,1,4,12,Male,34000,0,69,216
1945,Master,Married,0,2,2,3,Female,36000,0,24,38
1946,college,Widow,0,2,3,10,Male,68000,1,57,654
1947,college,Married,1,2,3,7,Female,34000,0,72,459
1948,Master,Married,0,1,4,10,Female,37000,1,18,350
1949,college,Single,0,3,3,3,Male,30000,1,58,34
1950,college,Together,0,2,3,4,Female,62000,1,67,26
